,screen_name,favorite_rate,retweet_rate,favourites_count,followers_count,friends_count,listed_count,statuses_count,verified,number_of_intersections,score
281,cmollysmith,0.7133899305547138,-0.0068210423547563825,-0.35982532692459546,-0.21560031694757006,-0.13002393903850346,-0.2159577201204146,-0.518211868811836,1,-0.6147538419377873,-0.6206826893420685
282,prettysickly,-0.3143406099591249,-0.2847494280444378,-0.3007952754368404,-0.2145892284200103,-0.1539782954488462,-0.21257058337914067,0.5591857686745615,0,-0.19000964438021506,-0.27872317003478964
283,indianmakeup,-0.32072598358354604,-0.2891448674539474,-0.38784630694383454,-0.21468296798749145,-0.16397739159109453,-0.21008668310220646,0.13632200441982084,0,-0.4731724427519298,-0.5013944849325526
284,aly_raisman,-0.31168278195744675,-0.27815996912394664,-0.33463998470926193,-0.064963231964229,-0.1534131291451539,0.0007437616157565964,-0.3781426541818194,1,-0.6147538419377873,-0.6206826893420685
285,missvintagelady,1.122491671865442,0.2694637704428477,0.1993746442972164,-0.21577085519684303,-0.1568910756294142,-0.2188932386295187,-0.5259216695164249,0,-0.6147538419377873,-0.6206826893420685
286,cdlc_oficial,-0.18208314560883065,-0.1321804568052612,-0.4155623796723311,-0.21557010570142413,-0.1767588449207511,-0.219043778040242,-0.550978521806339,0,-0.4731724427519298,-0.509347031893187
287,cocosteaparty,-0.32051494727765584,-0.2811479437956354,-0.2974412952386725,-0.2111152174613127,-0.16428171190846733,-0.1674840298675163,0.4829339592669806,0,1.7921299442217884,1.8605119623758617
288,indiegetup,-0.3239881619353166,-0.25717063565514103,-0.4093117802121091,-0.21530611023276494,-0.16206452102475138,-0.21844162039734885,-0.601021709916308,0,-0.6147538419377873,-0.6206826893420685
289,tamaramellon,-0.3211871531508381,-0.2891448674539474,-0.3561054579775365,-0.21277528308482235,-0.14128379078129613,-0.19224776293149692,-0.5277080867528541,0,0.517897351549072,0.5006264321073807
290,norkys_batista,-0.3288467506235158,-0.2890407482645887,-0.4141598061349154,0.14471848660841985,-0.15580421735308286,0.09535778125534228,0.8245392447541483,1,-0.6147538419377873,-0.6206826893420685
291,aliciatenise,-0.31216716683829865,-0.28291571242328456,0.12360518254769608,-0.21494837519662469,-0.1419793800781482,-0.20955979516467493,0.42513395947251664,1,-0.6147538419377873,-0.6206826893420685
292,harpersbazaarus,-0.3281374383590676,-0.28804288870541,-0.043362049862916884,0.02263907615377107,-0.1400230351807518,0.5536750172023887,1.8058934502925263,1,2.7831997385227902,2.8148175976519885
293,hannahsplace,-0.3242144051233343,-0.2891448674539474,-0.4162331757119647,-0.21563377519680665,-0.1125472579550955,-0.2182910809866256,-0.6089195545405209,0,-0.6147538419377873,-0.6206826893420685
294,natasupernova,-0.3157666100404357,-0.2794163981745442,-0.41525747238158855,-0.16950656694563407,-0.17167234818752042,-0.15739788934905607,-0.6002460287478585,1,0.2347345531773572,0.3813382276978648
295,sophiachang,-0.27819992655240616,-0.2667639518144817,-0.3940969064040565,-0.20933995381511544,-0.17445470537492866,-0.2054952310751462,-0.33000341075804457,0,-0.33159104356607244,-0.3502960926804992
296,metgalafashion_,1.1486760083832936,0.971919284003915,-0.4141293154058412,-0.21420184683391366,-0.1779761261902422,-0.2182910809866256,-0.6163002783857678,0,-0.6147538419377873,-0.6206826893420685
297,giseleofficial,-0.3119271035852045,-0.2817035880533878,-0.4007133946131696,0.4522324082966348,-0.17406343639544938,0.2563596810238974,-0.516566484515125,1,1.0842229482925017,1.136830188958132
298,muslimffestival,-0.12569809460266038,1.5031641259805184,-0.4162331757119647,-0.21571650318858965,-0.16032554778262126,-0.2187426992187954,-0.5832985704917347,0,-0.6147538419377873,-0.6206826893420685
299,lhavgodinez,-0.3015999196417926,-0.24615065423721616,-0.36674672242445094,-0.2155597999959631,-0.15010907998510664,-0.2166351474686694,0.05332411939572472,0,-0.6147538419377873,-0.6206826893420685
300,frrossetti,-0.1993909519241616,0.03224640366475659,-0.3836690770606618,-0.215458860552064,-0.16245579000423066,-0.21603298982577626,-0.5753537148876156,0,-0.4731724427519298,-0.4059639214049399
301,fashion_me_now,-0.12658186503179272,-0.16671009750396493,-0.30140509001832544,-0.21440767859503934,-0.14954391368141434,-0.20564577048586946,-0.4527960902725952,0,0.942641549106644,1.0493521723911536
302,kicksfinder,-0.3182254644914083,-0.2780252504780249,-0.4144342226965837,-0.19507205753944365,-0.17815002351445522,-0.17975299184146415,0.06314941419608501,0,-0.6147538419377873,-0.6206826893420685
303,fanfundamian,-0.28650407631236285,-0.20035247059330674,1.2593848405636443,-0.2149033406755005,0.0577851711115522,-0.21249531367377905,0.785144043592895,0,-0.6147538419377873,-0.6206826893420685
304,_kikanieto,-0.22365471085747493,-0.24654763922672754,-0.2938433892079105,-0.10326389220096573,-0.17584588396863274,-0.20963506487003655,-0.5474762038033397,0,-0.6147538419377873,-0.6206826893420685
305,dollyalderton,0.0038267986481911416,-0.11847157103304765,0.11482385257431102,-0.2006019861505922,-0.12215508511786455,-0.19555962996740925,-0.30407685533986895,1,-0.4731724427519298,-0.4059639214049399
306,ligiaaguayo,-0.18321056110473527,-0.2614990251126213,-0.35061712674417084,-0.21561528139659566,-0.13632771704122526,-0.21588245041505294,-0.5028392783825641,0,-0.6147538419377873,-0.6206826893420685
307,georgieclarkex,-0.29049786067250344,-0.2891448674539474,-0.4012012462783576,-0.2154316139609136,-0.16736838941324833,-0.21866742951343374,-0.5835806363711709,0,-0.6147538419377873,-0.6206826893420685
308,chelseahandler,-0.12429555972404925,0.009918989674530731,-0.1842901996441172,0.9375564544398729,-0.15441303875937873,2.285932016395249,-0.3501711211377315,1,-0.19000964438021506,-0.143529871704005
309,kerrytaylorauct,-0.27292655293104146,-0.1954694361913529,-0.4037014860624464,-0.2155802702328377,-0.15358702646936692,-0.2162587989418612,-0.5785269560312727,0,-0.6147538419377873,-0.6206826893420685
310,mariasharapova,-0.21471012083987728,-0.208445425727072,-0.3600997434862637,1.0096783223889856,-0.17480250002335468,0.3710707119950419,-0.5289538777203641,1,-0.33159104356607244,-0.4059639214049399
311,pabloperroni,4.593185164895568,2.279497565932647,-0.09861125094546447,-0.2107841643201332,-0.14441394261713042,-0.2126458530845023,-0.4048448907684445,1,-0.6147538419377873,-0.6206826893420685
312,fashionablykay,-0.2702411988134981,-0.2891448674539474,-0.3372621874096477,-0.2156635629208104,-0.16023859912051472,-0.21814054157590226,-0.4362482253456726,0,-0.4731724427519298,-0.5013944849325526
313,danielaestevez1,-0.3253423730176541,-0.2891448674539474,-0.3979387382674125,-0.21512484275588886,-0.17267225780174525,-0.2178394627544557,-0.3002689659674805,0,-0.6147538419377873,-0.6206826893420685
314,billrancic,-0.3251958043160224,-0.2869318379191214,-0.4151355094652915,-0.147960442655672,-0.15641285798782842,-0.046224534529908864,-0.5100084528182338,1,-0.4731724427519298,-0.5013944849325526
315,peeptoes,-0.318729003840235,-0.2876187063266856,-0.29396535212420755,-0.2087817516316511,-0.14541385223135525,-0.156569922590078,-0.07555648201665675,1,1.3673857466642163,1.439026973462239
316,kgt_stitchwitch,1.2147850544909435,0.34144430990736685,0.05326307057339292,-0.21334308510351066,-0.16080376542420702,-0.2143770563078201,-0.4476483879728849,0,-0.6147538419377873,-0.6206826893420685
317,marccain,-0.2967046814167878,-0.22161528989486814,-0.3851326320562259,-0.21549161293106345,-0.17219404016015946,-0.21497921395071326,-0.5319155694544438,0,-0.6147538419377873,-0.6206826893420685
318,estilodf,-0.32435108047306044,-0.28426008515385104,-0.3063750788574288,-0.17519037526846096,-0.0995049586391194,-0.18682834414545865,0.5931747071466212,1,-0.6147538419377873,-0.6206826893420685
319,tocadosairun,1.1875083605096088,6.693827257910423,-0.10492283186383497,-0.21559269354900992,-0.16080376542420702,-0.21738784452228585,-0.2442083724295397,0,-0.6147538419377873,-0.6206826893420685
320,bryanboy,-0.3264452463734015,-0.2886235055255801,0.585814144584307,-0.1438096433136846,-0.058508664455901235,0.1037127185504847,-0.5345481843291815,1,4.340595129567221,4.039509829589686
321,natmanilag,-0.32404034725221115,-0.2733209193693892,-0.2695422781357304,-0.21445370133449546,-0.16084723975526027,-0.21671041717403106,-0.141583403294676,0,-0.4731724427519298,-0.4934419379719182
322,blakescott_,-0.1824081123340975,-0.20037091617042666,-0.274542757703908,-0.2152655932811579,-0.17093328455961512,-0.2100114133968448,-0.3215414343749592,0,-0.4731724427519298,-0.4775368440506494
323,kimrichards11,-0.3185231927846449,-0.2850632037924262,-0.4138853895732472,-0.13303891054048586,-0.1688899910001122,-0.08160129604988123,-0.4944948294492438,1,-0.19000964438021506,-0.3025808109166928
324,highpinklettos,-0.2417004219205009,-0.1752797973790611,-0.28881241891065873,-0.2155737762266568,-0.17149845086330742,-0.21806527187054064,-0.25800609503195954,0,-0.33159104356607244,-0.3025808109166928
325,khlomoney98,-0.31307950245027466,-0.26822598509799656,0.4218959850811195,-0.2109386087280012,-0.0453359421467654,-0.21655987776330776,0.21943741689368199,0,-0.6147538419377873,-0.6206826893420685
326,vickardash,-0.29749574341878393,-0.2648730544335116,-0.4136414637406531,-0.21426269284834795,-0.1718027711806802,-0.21686095658475432,0.9369189922195132,0,-0.6147538419377873,-0.6206826893420685
327,mrporterlive,-0.3274084528738762,-0.2864130515896931,0.0803083472622559,-0.1844012759918121,-0.15463041041464498,-0.04072984603850889,0.3685327396656564,1,2.0752927425935037,2.234281669525678
328,krisjenner,-0.3226577421799163,-0.28714251444948746,-0.4139768617604699,1.3267905263866482,-0.16706406909587554,0.6144176694292348,-0.3159001167862356,1,0.09315315399149976,-0.06400440209766109
329,moderneve,-0.3274822926043325,-0.2891448674539474,-0.4158367962339994,-0.2152795695118516,-0.16897693966221872,-0.20782859194135714,-0.3652146347076611,0,-0.048428245194357636,0.0314261614299516
330,emrata,-0.2386031260628688,-0.2543539277187138,-0.3512269413256559,-0.0010972223077301082,-0.16649890279218324,0.03040002552824408,-0.5717573749248043,1,0.2347345531773572,0.2859076641702521
331,k_life88,1.1146499996430157,3.304515449935524,0.28990161891867544,-0.21338289618488065,-0.17541114065810026,-0.2036134884411051,-0.13070036144643005,0,-0.6147538419377873,-0.6206826893420685
332,amenaofficial,-0.2440975188611177,-0.2427160719870582,-0.2786894968580065,-0.21014972815106672,-0.15410871844200594,-0.2053446916644229,-0.3468803525443094,1,-0.6147538419377873,-0.6206826893420685
333,balenciogre,0.6982679878300924,0.6036740666204173,0.39875352171376094,-0.21495035163328846,-0.1699333749453903,-0.21618352923649956,0.013623346865082313,0,-0.6147538419377873,-0.6206826893420685
334,kasi_lemmons,0.4763114569514551,0.8736106668825425,-0.3969630349370364,-0.21493298722545687,-0.17628062727916533,-0.21196842573624752,-0.6034662808714216,0,-0.6147538419377873,-0.6206826893420685
335,oh_sheamodel,-0.19947654439105672,-0.244111805951894,0.2221817096447581,-0.215571093919756,-0.13689288334491753,-0.21851689010271047,-0.23132736393528744,0,-0.6147538419377873,-0.6206826893420685
336,claudiabahamon,-0.3252441865990633,-0.28663796511797324,-0.02079891034796918,0.004519528342576407,-0.13441484647488208,-0.06745059144189228,0.3854566924318273,1,-0.6147538419377873,-0.6206826893420685
337,kyliejenner,-0.3003966267276431,-0.28032024666664856,-0.4033355973135554,4.3873713108035535,-0.13271934756380518,0.9218191461261864,-0.2943925934792268,1,-0.4731724427519298,-0.5013944849325526
338,glukoza_ionova,-0.3236928008654425,-0.2868493080056789,-0.41434275050936104,-0.14572763392181468,-0.16919431131748494,-0.17049481808198202,-0.15272500553240514,1,-0.6147538419377873,-0.6206826893420685
339,joinnus,-0.3288323739994579,-0.2874634285014007,0.053872885154878,-0.2126199916326699,-0.05803044681431545,-0.2060221190126777,0.13505270796235802,0,-0.6147538419377873,-0.6206826893420685
340,lenawaithe,-0.2785909367969808,-0.23190201488800646,1.333873691692046,-0.1870492775991061,-0.03325007811396088,-0.13752668713358224,0.09246076016749476,1,-0.6147538419377873,-0.6206826893420685
341,tiffanymbattle,-0.234623593016873,-0.15013155591878888,-0.15026254599725014,-0.21565495130391832,-0.15910826651313012,-0.2164846080579461,-0.3965474528150302,0,-0.6147538419377873,-0.6206826893420685
342,ausoniapartners,0.8256551055562604,1.9409170137778764,-0.4003170151352043,-0.21530427497014865,-0.03785835720560577,-0.21866742951343374,-0.6130330152822987,0,-0.6147538419377873,-0.6206826893420685
343,thedailyblink,-0.22416218106247265,-0.16294756719819306,0.13101442971273972,-0.21559678759638484,-0.16328180229424247,-0.2187426992187954,-0.174373561779132,0,-0.6147538419377873,-0.6206826893420685
344,angelalessandra,-0.2900594141963325,-0.2771029163576486,-0.4062017258465352,0.2936396010454765,-0.1618471493694851,0.1874126309126321,-0.4383167084615379,1,1.650548545035931,1.5742202717930236
345,emilyanngemma,0.12022083226556812,0.04434036776005409,0.19452661837441004,-0.21278615348647303,-0.15232627086882256,-0.2126458530845023,-0.2445609547788349,0,-0.33159104356607244,-0.3582486396411336
346,kotnbasics,-0.16557934538018682,-0.22899381855928064,-0.4037014860624464,-0.2156309517158584,-0.172454886146479,-0.21671041717403106,-0.5990707542502078,0,-0.6147538419377873,-0.6206826893420685
347,sophiexmudd,0.4693046032539033,-0.0244564187278803,-0.4036709953333722,-0.21477600168473548,-0.17584588396863274,-0.21814054157590226,-0.6029961710723613,0,-0.6147538419377873,-0.6206826893420685
348,thebigsartorial,0.4954865362855274,0.05988868507380037,-0.3930907123446062,-0.2149949626322704,-0.11963357391677586,-0.21535556247752147,-0.5721804737439585,0,-0.4731724427519298,-0.4775368440506494
349,colesprouse,0.3740402880832957,0.1447600185730432,-0.3776319127039596,1.1868917041456013,-0.16928125997959148,0.27465021942677675,-0.5756592862570048,1,-0.6147538419377873,-0.6206826893420685
350,bellahadid,-0.021147121662687302,-0.02536529449720348,-0.28652561423008965,-0.04479609576938064,-0.17193319417383995,-0.08875191805923735,-0.6133855976315941,1,-0.19000964438021506,-0.3025808109166928
351,latinfashionews,-0.3286615285464751,-0.28827297844203154,0.04987859964615077,-0.13585279165348813,0.9182726056486012,-0.18238743152912168,1.33199926734979,0,0.517897351549072,0.4211009625010368
352,justfabonline,-0.3249090802079896,-0.2878004899145037,-0.3361645211629746,-0.20783150911852555,-0.17788917752813568,-0.1870541532615436,0.7389087448553144,1,-0.048428245194357636,-0.024241667294489136
353,omgheatherjana,0.13315338032808,0.0007868885562824684,0.7350967541318528,-0.2145700287495624,-0.15823877989206506,-0.21776419304909408,-0.5399544470183749,0,-0.6147538419377873,-0.6206826893420685
354,pauechevarriafc,-0.20431955453895398,-0.1916061386723188,-0.4039759026241147,-0.21130100250770603,-0.15636938365677516,-0.21317274102203385,-0.4140825483199794,0,-0.6147538419377873,-0.6206826893420685
355,samanthamvb,2.575720975720393,5.116411608483723,-0.3717167112635544,-0.2154431902328013,-0.06702963334233895,-0.21166734691480094,-0.4944948294492438,1,-0.6147538419377873,-0.6206826893420685
356,wickedmajo,0.1888672627204421,-0.2523373215460191,0.2732231901150587,-0.21551787130388192,-0.15110898959933147,-0.21678568687939268,0.4398248906931511,0,-0.6147538419377873,-0.6206826893420685
357,mancandy,-0.3278209902893576,-0.2859424573559849,-0.3629353812901693,-0.21246018261100028,-0.12906750375533188,-0.20143066698561746,0.9109454258214316,0,-0.19000964438021506,-0.04014676121575792
358,itsthestylehive,-0.12796357234050765,-0.10047572485304312,-0.4086409841724755,-0.21572398541310245,-0.17593283263073928,-0.21324801072739544,-0.1648538383481609,0,-0.6147538419377873,-0.6206826893420685
359,burberry,-0.3280672634243009,-0.28778073644781965,-0.4075433179258024,0.9635241498947574,-0.17758485721076292,0.7136231410958809,-0.29366392329068336,1,1.7921299442217884,1.6537457413993677
360,sneakernews,-0.31840409067654324,-0.2810608986853241,-0.3983046270163035,-0.10237534274655892,-0.17158539952541393,0.009023429205537364,2.9778066628799973,0,-0.048428245194357636,-0.143529871704005
361,theoutnet,-0.3284422194571809,-0.2869125339221549,-0.2519186367308118,-0.18458042585797707,-0.11511224348723745,-0.11788129403419333,0.16137885670973487,1,1.7921299442217884,1.765081398848249
362,maraferreira,-0.3291012579845161,-0.2891448674539474,-0.3912002871420025,-0.21504762055195484,-0.15432609009727224,-0.2066995463609325,-0.2632948302713879,0,-0.19000964438021506,-0.143529871704005
363,jcpajares,-0.2616083901350821,-0.2627661262199321,-0.15209198974170535,-0.2156059639094666,-0.1725418348085855,-0.21671041717403106,-0.4877957648126346,0,-0.4731724427519298,-0.5172995788538214
364,kaiagerber,3.128213649953808,1.8486500470023048,-0.3873889460077207,-0.20200525618186066,-0.17154192519436068,-0.19571016937813251,-0.6069450933844678,1,-0.4731724427519298,-0.4059639214049399
365,thefrugality,-0.3102237638691703,-0.2786516665210794,-0.12248549181060507,-0.21376505433122306,-0.07785474177459911,-0.20263498227140367,-0.15056250045672775,0,0.942641549106644,0.993684343666713
366,telegraphstella,-0.32844402351837143,-0.28832287752985963,-0.2673469456423841,-0.20276152555384305,-0.13341493686065725,-0.1249566463381878,0.08792420060656286,0,1.5089671458500735,1.6378406474780989
367,makeupbymario,-0.24990750439247475,-0.2302429826808437,-0.4104704279169307,-0.18276097473494005,-0.1611080857415798,-0.1525806282059109,-0.4184310639612872,1,-0.19000964438021506,-0.2628180761135209
368,chufy,-0.3204683098851037,-0.2689003902588957,-0.3406771490659641,-0.2150145858248606,-0.1685856706827394,-0.21362435925420367,-0.5804073952275138,0,-0.19000964438021506,-0.1514824186646394
369,beautybynena,-0.19594318215004292,-0.2419124156174127,-0.1016298331238156,-0.2127438012722496,-0.16145588039000586,-0.2155813715936064,-0.3332706738615137,0,-0.6147538419377873,-0.6206826893420685
370,krystalschlegel,-0.32268016062040505,-0.2891448674539474,-0.376717190831732,-0.21500795064463227,-0.1479788377634972,-0.2067748160662941,-0.46038836352741896,0,0.3763159523632146,0.4688162442648432
371,calvinklein,-0.32586132035338594,-0.28739065645945433,-0.3904990003732946,0.3069307140871094,-0.16723796642008856,0.34269403307370233,-0.4834002381914208,1,2.0752927425935037,1.9400374319822056
372,byemily,-0.3263405259807898,-0.2891448674539474,-0.3385123073016921,-0.20089943986848785,-0.166629325785343,-0.036740551654341785,-0.2354173191871121,1,3.2079439360803623,2.9818210838253107
373,kihmberlie,9.875810579471736,6.02837277712266,0.5582810162302559,-0.1947682509894145,-0.17210709149805298,-0.20700062518237905,-0.2829689253620615,0,-0.6147538419377873,-0.6206826893420685
374,kikarochamoda,-0.32870981848803144,-0.28892233767986114,-0.3240597017204959,-0.1917111269927225,-0.1295022470658644,-0.17711855215380665,0.7626963006877657,0,0.2347345531773572,0.5085789790680151
375,kylieskin,-0.11293883424809505,-0.18951901961976916,-0.3657100376359264,-0.2012221637408701,-0.17810654918340196,-0.2155061018882448,-0.5587823444707399,1,-0.6147538419377873,-0.6206826893420685
376,alexa_chung,-0.16206073813786334,-0.18535275174197074,-0.34601302665395856,-0.014207491394629138,-0.15967343281682242,0.27796208646268905,-0.433686126940794,1,3.2079439360803623,3.244255133526245
377,stylescrapbook,-0.2818299886736285,-0.27442119060791176,-0.3894013341266215,-0.2063397229595302,-0.15563032002886984,-0.13684925978532744,-0.1039041028999929,0,2.9247811377086474,2.9182007081402355
378,paulacabarbosa,2.17575344202941,2.061098066707573,0.6069442198327648,-0.1879633795560944,-0.10646085160764,-0.210387761923653,-0.3137141062206052,1,-0.6147538419377873,-0.6206826893420685
379,edward_enninful,-0.2646320225850682,-0.22852301556990304,-0.4151050187362173,-0.1996212500432258,-0.16584678782638446,-0.1583011258133958,-0.5120534304441461,1,1.5089671458500735,1.6935084762025394
380,jessicakroy,-0.2603641795846523,-0.2766404193008795,0.8368748077817115,-0.21237844283754914,-0.10415671206181756,-0.1605592169742451,-0.5715693310051801,1,-0.6147538419377873,-0.6206826893420685
381,charlizeafrica,0.41101338592642,0.16020249151475607,-0.40684203115709455,-0.10932138822729036,-0.1660641594816507,0.10115354856818884,-0.572932649422455,1,-0.33159104356607244,-0.28667571699542405
382,lafrangh,-0.31146682498664524,-0.28132685288688586,-0.0924826144015395,-0.08548400914784267,-0.1392404972217932,-0.07128934641533609,-0.4595656713790635,0,-0.6147538419377873,-0.6206826893420685
383,jcpenney,-0.32513114224354955,-0.28424707926948284,1.2910342173427196,-0.15230549748689742,-0.17554156365126003,-0.05059017744088417,0.8371851983488704,1,0.09315315399149976,0.11890417799692993
384,shopaholicp,-0.30162677641751795,-0.2623694534194206,-0.3479339425856365,-0.21340590755460867,-0.1479788377634972,-0.19450585409234625,-0.3452114627576453,0,0.3763159523632146,0.4131484155404024
385,jocelynmurphyy,0.0861380656985248,-0.1407644480126112,-0.1652944754308572,-0.21573697342546427,-0.1618471493694851,-0.2188932386295187,-0.035432610666860084,0,-0.4731724427519298,-0.509347031893187
386,mybubbaandme,-0.3195989379118543,-0.2742894167785536,-0.17721635049889034,-0.2150872904592774,-0.1540652441109527,-0.21129099838799276,-0.3918463548244272,0,-0.33159104356607244,-0.31848590483796163
387,samannitamodak,-0.3266734569827379,-0.2891448674539474,-0.4136414637406531,-0.21545603707111574,-0.15419566710411248,-0.21528029277215985,-0.3862520482156096,0,-0.6147538419377873,-0.6206826893420685
388,voguemagazine,-0.3279171394249515,-0.28806184804386115,-0.2456070558124413,1.7301230857522016,-0.15571726869097635,1.5713214336918069,2.8991337880072563,1,-0.33159104356607244,-0.4059639214049399
389,hakan_akkaya,-0.3155628026810452,-0.2782405812254969,-0.4133365564499106,-0.17204049992261974,-0.15415219277305922,-0.19014021118137092,-0.4546060129989774,1,-0.6147538419377873,-0.6206826893420685
390,balamoda,-0.32771340824079304,-0.2891448674539474,-0.4153184538397371,-0.205922977171572,-0.16115156007263307,-0.15476344966139854,0.3325223290576374,0,1.0842229482925017,1.176592923761304
391,heyitslynneg,-0.324543281634885,-0.2891448674539474,-0.35278196850844284,-0.21279900032478746,0.21577089015907588,-0.19480693291379286,-0.2059884457659372,0,0.6594787507349293,0.7630604818083156
392,joryckyt,-0.3243220619920306,-0.2891448674539474,-0.3507695803895421,-0.21491209346644,-0.16319485363213598,-0.2149039442453516,-0.4798744146984685,0,-0.4731724427519298,-0.4934419379719182
393,say_blk,-0.3291012579845161,-0.2891448674539474,0.1790983094628377,-0.2153278510360663,-0.09802683138330877,-0.21618352923649956,3.1831036121296297,0,-0.6147538419377873,-0.6206826893420685
394,gap,-0.32332937833333736,-0.27715276772754993,-0.2344169582421902,-0.12458583210363862,-0.11124302802349788,0.140369065061605,0.2299678763926328,1,1.650548545035931,1.566267724832389
395,comradsocks,0.10039881014824537,-0.09729947666110872,-0.4118730014543464,-0.21578130207635146,-0.17706316523812388,-0.219043778040242,-0.6120692901942251,0,-0.4731724427519298,-0.509347031893187
396,ccmasonrlly,-0.30480885157383936,-0.28128744746284584,0.6409718734796318,-0.21171436011852632,-0.10702601791133227,-0.21369962895956526,-0.2907962535164155,0,-0.6147538419377873,-0.6206826893420685
397,jamelazarha,-0.2136989450813389,-0.026724229270997057,-0.1765455544592568,-0.21572751476428773,-0.0868539283026226,-0.21799000216517894,-0.5015699819251014,0,-0.6147538419377873,-0.6206826893420685
398,jdprofiles100,0.2851596741283096,-0.2891448674539474,-0.3907734169349629,-0.21578412555729967,-0.1621514696868579,-0.21505448365607488,-0.591690030404961,0,-0.6147538419377873,-0.6206826893420685
399,kylerichards,-0.3054808794026952,-0.2866661501275503,-0.35147086715824993,-0.03624391315125069,-0.15667370397414793,0.05900251356566855,0.32716307734835,1,-0.19000964438021506,-0.3025808109166928
400,crespobarbara,-0.32851128536345464,-0.2891448674539474,-0.278750478316155,-0.21144867056129826,-0.14997865699194687,-0.1796777221361025,0.3511151716104723,0,0.942641549106644,1.0254945315092503
401,mashable,-0.328718891674242,-0.28834136830404306,-0.37449136760931145,1.1657081148093915,-0.0585521387869545,9.267724076625203,8.288566546394359,1,-0.4731724427519298,-0.5252521258144558
402,robertoavilal,-0.2474542997680452,-0.2287547444380777,1.0464680794381311,-0.21483247130370003,-0.1647599295500531,-0.21806527187054064,0.1701699099521625,0,-0.6147538419377873,-0.6206826893420685
403,hublot,-0.30241850042583457,-0.2726363461382694,-0.4013841906528032,-0.11900832783851245,-0.17041159258697608,-0.11855872138244812,-0.4249890956581784,1,-0.048428245194357636,-0.04809930817639231
404,igor_gulyaev,-0.324830496034207,-0.28747569368864523,-0.4097996318772972,-0.2125965567407996,-0.15936911249944966,-0.2127963924952256,-0.2664445659250919,0,-0.4731724427519298,-0.4934419379719182
405,jenniebar_cn,1.4642189528235667,4.369700739202141,-0.4077872437583964,-0.2066768465847484,-0.17575893530652628,-0.11968776696287275,-0.6058873463365821,0,-0.6147538419377873,-0.6206826893420685
406,tmfmag,-0.2509056018093356,-0.2486553597546389,-0.3811078558184245,-0.21408749585551048,-0.17615020428600556,-0.21573191100432967,-0.5613444428756187,0,-0.6147538419377873,-0.6206826893420685
407,esmodapedia,-0.3190360415695218,-0.2891448674539474,-0.3989449323268629,-0.21563885746251346,-0.16975947762117727,-0.2182910809866256,-0.3152184575775981,0,-0.6147538419377873,-0.6206826893420685
408,kellyosbourne,-0.32709264866835785,-0.2884915457669265,-0.4101350298971139,0.29309495157056364,-0.08646265932314333,0.7986026384491762,-0.2451720975176133,1,0.942641549106644,0.8505384983752939
409,ellemagazine,-0.3288549385528048,-0.28883119948256425,-0.21164038362372276,0.7415816064784835,-0.1260677749126574,1.2423928212614257,4.45113077313498,1,-0.33159104356607244,-0.4298215622868431
410,fentyofficial,-0.023003826796882225,0.08365828011998287,-0.4142512783221382,-0.2057545565330103,-0.17810654918340196,-0.21362435925420367,-0.6177811242528077,1,-0.6147538419377873,-0.6206826893420685
411,gyanyankovich,-0.10582048476991686,-0.1781448120613514,-0.12532112961451067,-0.21489134088147047,-0.11706858838463388,-0.21189315603088588,-0.3921049152139103,1,-0.6147538419377873,-0.6206826893420685
412,shein_official,-0.3152119982188825,-0.28274501880748554,-0.3941883785912793,-0.2040783970680958,-0.17436775671282215,-0.2013553972802558,0.2572577502280832,1,-0.6147538419377873,-0.6206826893420685
413,evanrosskatz,0.6438623973267884,0.22202278805796025,1.0940031260648924,-0.21095202026250526,-0.07229002739978264,-0.20203282462851055,-0.08636900739504368,1,-0.4731724427519298,-0.5252521258144558
414,erdem,-0.3169352882144896,-0.265629642756788,-0.4072079199059856,-0.2119324740217768,-0.17128107920804114,-0.1863767259132888,-0.5882817343617739,1,-0.048428245194357636,0.00756852054804843
415,lavieworld,-0.14894526212046244,0.3803435450490793,-0.3375061132422418,-0.21464781564968602,-0.1766718962586446,-0.2164846080579461,-0.4616576599848818,0,-0.6147538419377873,-0.6206826893420685
416,kuhleadams,-0.06417707255028579,-0.013396822889809527,0.28599880559717106,-0.2133588965968207,-0.10811287618766363,-0.21776419304909408,0.480442377331961,0,-0.6147538419377873,-0.6206826893420685
417,ladygaga,-0.2735219915368057,-0.22216564302601785,-0.3528124592375171,11.255682972853188,5.1733227574858,16.0885142370866,-0.4052209786076928,1,-0.6147538419377873,-0.6206826893420685
418,thehousewife,-0.3291012579845161,-0.2891448674539474,-0.4121779087450889,-0.21489825840979368,-0.05546546128217349,-0.19774245142289693,-0.08263163449251429,0,-0.048428245194357636,0.19047710064263945
419,conna_walker,0.6658305637452598,0.7849462222858952,-0.2959472495140341,-0.21340280172556564,-0.17354174442281034,-0.21497921395071326,-0.504085069350074,1,-0.4731724427519298,-0.509347031893187
420,denizberdn,-0.3287002220179812,-0.2891448674539474,-0.4139463710313957,-0.2093943058233688,-0.14397919930659786,-0.20752751311991052,-0.28400316691999417,0,-0.6147538419377873,-0.6206826893420685
421,loookatmeimkiad,0.006842020254109738,-0.07496574351577301,1.9773500380750948,-0.1912222412665371,-0.1495004393503611,-0.19668867554783392,1.4392313125154446,0,-0.6147538419377873,-0.6206826893420685
